MAL11E,CBA1R8C1
CCK955,CCK 600
OT,OT
,nal1200
,CCK1500
,
228.62436,390.09897
228.74116,390.2107
229.25304,390.28732
229.43422,391.11652
229.4506,391.3757
229.58776,391.39611
229.63152,392.28443
229.79004,392.36381
229.88993,392.56469
230.04735,392.85324
230.06401,393.29997
230.0895,393.37666
230.22924,393.65384
230.6808,393.91718
230.72081,393.97288
230.94072,394.4051
230.98001,395.15263
231.00251,395.2244
231.02801,395.3021
231.10615,395.53056
231.83496,395.57514
231.91328,395.70246
231.9849,396.61293
232.41126,396.67331
232.44203,396.90739
232.91957,397.50794
232.9419,397.56303
233.03156,397.7323
233.09586,398.49183
233.12461,398.53719
233.18872,398.58115
233.77187,398.66138
233.81786,398.93812
234.02423,399.05121
234.06683,399.32232
234.12267,399.72865
234.53372,400.47047
234.57351,400.50789
234.99313,400.66507
235.01022,400.87975
235.11788,401.22771
235.16066,401.31696
235.24154,401.40571
235.28702,401.65559
235.32945,401.96902
236.18647,402.21887
236.22516,402.26579
236.47001,402.35183
236.60431,402.5223
236.73008,402.71833
236.782,402.84368
236.90156,403.85616
237.13557,404.44851
237.46614,404.68929
237.52485,405.69216
237.64661,406.66409
237.76694,406.75677
237.80446,406.85919
237.86157,406.89649
238.10284,407.55464
238.54627,408.07094
238.59009,408.19371
238.59819,409.12267
238.96318,409.65957
239.05394,409.72029
239.15865,409.87619
239.1914,409.93491
239.26264,410.07783
239.4093,410.41066
239.78461,410.47118
239.83898,411.07166
239.94047,411.44857
239.98211,411.86366
240.18996,412.09342
240.21613,412.63464
240.37779,412.94731
240.40581,412.99
240.43558,413.0544
240.57574,413.16669
240.61984,413.33164
240.96604,414.60808
241.10786,414.80274
241.45475,414.89009
241.88043,415.02228
242.06669,415.21017
242.12118,415.55297
242.30221,415.63387
242.81322,416.12228
243.4332,416.51737
243.4937,417.07281
243.62888,417.39922
243.72061,417.50811
243.90601,418.29164
243.96063,418.46946
244.09127,418.643
244.11541,419.13077
244.11609,419.33612
244.17566,419.42046
244.2254,419.57988
244.41376,419.71016
244.46642,420.16818
244.59704,420.74197
244.97562,421.06513
245.04109,421.31286
245.07745,421.93147
245.11037,422.11981
245.27429,422.42724
245.76714,423.19064
246.45728,423.23834
246.58959,423.28519
246.62946,423.3181
246.8117,423.35416
247.13542,423.97464
247.46756,424.05973
247.88558,424.20325
248.16914,424.456
248.58135,424.48764
248.75328,424.86569
248.87583,425.03125
249.01216,425.52606
249.2535,425.67445
249.30653,425.72586
250.38948,426.69941
250.44519,426.77616
250.51896,427.9015
250.65388,428.11891
251.07457,428.60981
251.49006,428.74007
251.94755,428.78387
251.98545,429.75183
252.2164,429.81245
252.23652,429.83683
252.26375,429.91624
252.28442,430.0638
252.61782,430.24868
252.94366,430.32321
253.03708,430.47489
253.6567,430.77841
253.88632,430.8006
253.96026,431.10006
254.08018,431.41067
254.18269,431.50192
254.81557,431.55933
254.88326,431.91228
254.98266,431.97128
255.52179,432.28335
256.12645,432.54386
256.17497,432.64743
256.27636,432.70335
256.30214,433.16449
256.36455,433.43504
256.59489,433.49798
256.86247,433.53211
256.97405,433.99249
257.39127,434.11837
257.51467,434.19835
257.59635,434.25218
257.6107,434.6142
257.79383,435.26372
257.92302,435.90523
257.97288,435.95532
258.22117,436.03261
258.70735,436.08742
258.78785,436.2851
258.91823,436.331
258.94714,436.45458
259.12688,436.95782
259.38916,437.02755
259.49006,437.12838
259.67636,437.57537
259.69345,437.97231
259.71317,438.19798
259.75265,438.61456
259.81784,438.9442
260.16552,439.36694
260.61325,439.40528
260.63674,439.78248
260.98787,439.85543
261.10481,440.08464
261.31073,440.14659
261.60662,440.19372
261.66167,440.48313
261.71947,441.2214
262.17562,441.27404
262.30168,441.30956
262.49858,441.38576
262.53564,441.48562
262.53622,441.70129
262.74798,441.89118
263.515,442.08654
263.54656,442.91021
263.68994,442.96925
263.84699,443.14255
263.9698,443.51454
264.0128,443.85212
264.11691,443.90128
264.23062,444.13882
264.5979,444.2156
264.65839,444.26098
265.0953,444.41387
265.13996,444.60682
265.27743,444.87257
265.30354,444.93878
265.57721,445.02026
265.59374,445.49372
265.64075,445.8405
266.04011,445.91043
266.06468,446.03776
266.26826,446.0602
266.31023,447.08069
267.10308,447.11823
267.12414,447.16582
267.18886,447.73362
267.42899,447.94708
267.65207,448.06192
268.02196,448.10766
268.04685,448.68268
268.10199,448.7374
268.87994,449.47174
268.95336,449.76008
269.07345,449.96864
269.10772,450.03075
269.37972,450.09242
269.43104,450.43731
269.49932,451.04045
269.56039,451.16871
269.60225,451.62519
269.64697,451.66252
270.18738,451.76011
270.25692,451.8613
270.35897,452.36541
270.39214,452.44648
270.42621,452.48733
270.86918,452.50974
270.9008,452.71906
271.06798,452.92845
271.22743,453.14132
271.62794,453.28649
271.92318,453.47512
271.95311,453.69864
272.02137,453.8845
272.31143,454.05234
272.4113,454.40322
273.01216,454.91448
273.03238,455.10264
273.10422,456.0613
273.13268,456.55884
273.30778,456.75216
273.45876,456.80508
273.77798,456.98498
273.89546,457.07191
273.95476,457.19268
274.21712,457.98144
274.283,458.27678
274.50584,458.31118
274.55485,458.42475
274.6072,458.50448
274.8532,459.26705
274.8733,459.3053
275.3889,459.34637
275.68892,459.57699
276.08704,459.96777
276.17733,460.69787
276.50821,460.82267
276.68608,461.29003
276.81461,461.41283
276.95469,461.44197
277.32589,461.79371
277.35817,461.97869
277.37335,462.02903
277.39216,462.097
277.43186,462.16763
277.49712,462.48674
277.54218,462.55247
278.48981,462.95909
278.53399,463.27836
278.60359,463.31425
278.6348,463.9672
278.80004,464.08575
280.31154,464.17881
280.42136,464.28063
280.44045,464.31097
280.6054,464.70844
280.8567,465.00479
280.97857,465.59525
281.7768,465.76058
281.95603,466.53277
281.97821,466.62901
281.99881,466.66241
282.0179,467.5047
282.40636,467.64765
282.60099,467.77524
282.78489,467.82949
283.59242,468.57685
283.76788,468.66795
284.1718,468.75228
284.26238,468.81663
284.48636,469.89541
284.6276,469.92464
284.83627,470.47945
284.87262,470.5077
284.95075,470.59943
284.99008,470.65072
285.01592,471.4788
285.09012,471.69746
285.82609,472.56898
285.87908,472.63945
285.99288,472.80675
286.61795,472.97297
286.66108,473.00823
286.70351,473.11282
287.13959,473.18363
287.2065,473.3435
287.45524,473.8713
288.01471,474.02723
288.28418,475.01715
288.62234,475.04591
289.02383,475.08705
289.19132,475.35315
289.24948,475.39171
289.58757,475.97312
289.66792,476.50069
290.07249,476.58144
290.10067,477.15973
290.11773,477.24841
290.30168,477.4073
290.435,477.52566
290.65251,478.45442
291.3285,478.49181
291.42259,478.51574
291.48923,478.53526
291.52076,478.58748
291.56172,478.6766
291.59568,478.94918
291.97069,479.28438
292.07271,480.25812
292.44666,480.34708
293.15461,481.1281
293.21022,481.27467
293.52409,481.63352
293.65633,482.47182
293.7729,482.79268
293.89275,483.06341
294.07953,483.21325
294.43007,483.48989
294.80032,483.82453
294.89785,483.87658
295.46048,483.97741
295.65989,484.28256
295.68821,484.57342
295.99816,484.64699
296.01527,485.71515
296.04043,485.82564
296.12978,485.86725
296.40798,486.18668
296.82529,486.37153
297.12565,486.39651
297.33778,486.44285
297.4481,486.52816
297.81516,486.7405
297.85476,486.90329
297.93382,486.97264
298.1427,487.00603
298.20514,487.10772
298.22766,488.03728
298.81797,488.35058
298.88907,488.40787
299.41519,488.82712
300.18227,488.92157
300.20754,489.24605
300.26975,489.84021
300.32337,491.55158
300.4196,491.98476
300.48381,492.11873
300.77203,492.14717
301.1323,492.31482
301.33103,492.35198
301.34787,492.4267
301.48494,492.69239
301.5895,492.80008
301.68326,493.19076
302.38022,493.31517
302.687,493.68523
302.88312,494.10952
303.36786,494.58251
303.46414,494.61263
303.53909,494.96161
303.58816,495.03293
303.67936,495.65242
303.71093,495.74859
303.74261,495.86406
304.19075,495.92163
304.3302,496.10537
305.25876,496.30607
305.27821,496.3451
305.52965,496.39471
305.54518,496.78628
305.70421,496.86341
305.84485,497.29339
306.97545,498.8351
307.05212,498.86702
307.1885,498.99063
307.24742,499.14862
307.37932,499.5066
307.92998,500.04498
308.02479,500.16356
308.05196,500.19089
308.16321,500.34371
308.8607,500.75153
308.9891,500.86278
309.05834,500.97018
309.11633,501.44923
309.13285,501.54642
310.02624,501.59689
310.14325,501.90926
310.27121,501.97915
310.31972,502.28871
310.39526,502.71697
310.4499,503.28498
310.50042,503.65675
310.51385,503.71797
310.74796,503.75885
310.95061,504.16931
310.97336,504.37716
311.00764,504.55697
311.8995,504.69028
311.91582,504.99666
312.23497,505.02199
312.36862,505.08001
312.43179,506.04187
312.48909,506.25821
312.50943,506.31382
312.93104,506.69099
312.95998,507.10629
313.14907,507.54903
313.19643,507.70452
313.29331,507.79517
313.64696,507.83976
313.83814,507.89496
313.90881,507.96942
313.93092,508.7362
313.97107,508.76589
314.0185,508.80994
314.09238,508.83552
314.1155,509.16159
315.16699,509.63945
315.18252,510.81712
315.31849,510.91345
315.40975,511.40681
315.61371,511.59547
316.07769,511.67983
316.31878,511.73023
316.55619,512.04179
316.61478,512.10527
316.72043,512.19766
316.87011,512.37045
316.87068,512.43476
317.00351,512.95257
317.46087,513.02321
317.56232,513.66923
317.60492,513.99875
318.06518,514.06658
318.12269,514.10556
318.36439,515.12271
318.48844,515.40204
318.56555,515.73151
319.18996,516.30996
319.2467,516.35386
319.2711,516.503
319.29681,516.56699
319.35376,516.67414
319.36972,517.48007
319.42913,517.5067
319.48278,517.7749
319.99375,518.00193
320.50539,518.27226
320.53344,518.35408
320.97367,518.39909
321.03655,519.09228
321.06406,519.23784
321.08404,519.30716
321.22245,519.35981
321.4768,519.83422
321.95353,519.90021
322.05771,520.19355
322.10851,520.24217
322.18329,521.19899
322.20254,521.24692
322.24032,521.45637
322.4641,521.53051
323.17771,521.78351
323.25071,522.04107
323.27682,522.12032
323.4845,523.27815
323.79279,523.4982
323.8782,523.78408
323.9056,523.81207
323.99571,524.12538
324.18595,524.25767
324.22944,524.43842
324.3063,524.50682
325.06821,524.56233
325.25211,525.22375
325.49508,525.57289
325.58086,525.63262
325.62677,525.74063
325.83226,525.83728
325.89492,526.18146
326.02466,526.57548
326.50283,526.74024
326.54618,526.79594
326.74396,526.99072
326.99017,527.51252
327.14864,527.91818
327.36637,527.97319
327.88722,528.08809
327.93325,528.13798
328.13843,529.01206
328.17606,529.63767
328.50569,529.71443
328.60777,529.73467
328.93821,530.14548
328.96894,530.46585
329.0857,530.51521
329.72686,530.5664
329.94437,531.17041
330.22391,531.22408
330.267,531.26356
330.37902,531.44245
331.02256,531.50215
331.07317,531.87886
331.25199,532.27059
331.29322,532.55025
331.56472,532.60602
331.7509,533.13174
331.87574,533.30721
332.50087,533.37564
332.54877,533.43794
332.58528,533.56154
332.8118,533.67948
333.31719,534.3408
333.52398,534.55044
333.60164,534.59532
333.64088,535.26998
334.10536,535.40643
334.15667,535.61305
334.66903,535.70015
334.78247,535.90607
334.80987,535.95488
335.03199,536.04522
335.12713,536.09705
335.20886,536.26806
335.37131,536.73285
335.74783,536.9416
335.96955,537.47565
336.00641,537.8499
336.07988,538.41061
336.57727,538.58435
336.68827,538.87213
336.86376,538.89752
337.29159,539.77347
337.41574,539.84882
337.61808,539.95105
337.78356,540.71236
337.85263,540.77441
337.92913,541.13359
338.1674,541.42318
338.28904,541.61906
338.51826,541.89196
338.56957,541.95137
339.1013,542.38128
339.26603,542.43971
339.28577,542.68614
339.44751,542.75635
339.50038,542.96309
339.54578,543.28897
339.95144,543.51161
340.15327,543.71241
340.33899,544.22719
341.00037,544.96095
341.15178,545.42282
341.24914,545.69315
341.75873,545.75586
341.98422,545.86073
342.21207,545.90716
342.2506,546.35844
342.48866,546.40633
342.65513,546.57236
342.81839,546.61765
343.18511,546.67421
343.23903,546.70462
343.96944,546.88433
344.36868,547.30605
344.63398,548.10887
344.72149,548.25233
344.78632,548.49273
344.95651,549.49497
345.01158,549.71448
345.48552,549.77818
345.7076,549.84705
345.87892,549.92577
345.98496,550.20574
346.00538,550.33784
346.12279,550.59655
346.59794,550.75934
346.74277,551.08274
346.84273,551.33869
346.96035,551.42041
347.01635,551.54125
347.06081,551.5913
347.52474,551.66395
347.58311,552.1901
347.80051,552.60322
347.84531,552.68838
347.87978,552.73643
348.09397,553.02453
348.14705,553.12714
348.16905,553.24623
348.1962,553.9018
348.26419,554.19413
348.48428,554.43742
348.50796,554.46985
349.34028,555.12902
349.41972,555.21767
349.7785,555.30981
349.92852,555.34917
349.93262,555.66022
349.93282,556.60335
349.93847,556.63214
349.9542,556.83546
349.96491,557.12867
349.9746,557.38421
349.98586,557.59439
349.98627,557.67202
349.99031,557.69901
349.99333,558.01931
349.99342,558.57857
350.0058,558.82959
350.02664,558.86971
350.02792,558.97464
350.03134,559.02479
350.03477,559.08018
350.03983,559.10776
350.05417,559.75868
350.05663,559.83098
350.06707,560.2625
350.07206,560.38375
350.07344,560.94583
350.08618,561.16505
350.10282,561.76674
350.1064,562.21207
350.11263,562.33864
350.1205,562.36041
350.16457,562.41076
350.17101,562.88463
350.17835,563.00464
350.20425,563.39396
350.21897,563.56154
350.22821,563.61254
350.51994,563.76972
350.86188,563.86202
351.0597,564.03834
351.11585,564.26155
351.24507,565.08834
351.35233,565.13716
351.38539,565.19908
351.67399,565.26869
351.81194,565.31864
351.98422,565.78117
352.28056,565.97819
352.39366,566.3876
352.44149,566.49367
352.98851,566.53849
353.58286,566.5834
354.57613,566.6167
354.92212,566.75952
355.08027,566.81729
355.25499,567.19315
355.28236,567.76535
355.32561,567.92998
355.65143,568.23027
355.99371,568.55886
356.02089,568.5995
356.08005,569.08402
356.12107,569.2453
356.16372,569.83817
356.60955,569.87844
356.76303,569.94014
356.8254,570.45429
357.0354,570.72433
357.07313,571.19395
357.55235,571.27364
357.62056,571.62748
357.84779,571.70845
357.89417,571.94278
357.91946,572.05012
357.94991,572.14858
358.04344,572.33724
358.51833,572.44722
358.67572,573.21496
358.82846,573.26118
359.06995,573.30517
359.36343,573.33488
359.38733,573.53623
359.41132,573.79548
359.60404,574.30855
360.09618,574.35086
360.12405,574.42354
360.17493,574.74957
360.1989,574.8064
360.5847,575.77409
360.92778,575.90114
361.01814,576.08513
361.14218,576.13998
361.24956,576.40898
361.35297,576.8294
361.55331,578.00721
361.92914,578.04778
361.96362,578.10155
362.01138,578.33616
362.13885,579.58461
362.19333,579.60803
362.3386,579.71071
362.72352,579.79765
362.8354,579.86801
363.00932,580.25095
363.06613,580.51219
363.08531,580.74082
363.18813,582.07102
363.67212,582.12996
364.11862,582.15269
364.26951,582.35749
364.4541,582.5189
364.70396,582.62541
365.13512,582.69838
365.20934,582.88714
365.22508,582.94192
365.26997,583.6563
365.29976,583.83282
365.37399,584.41676
366.04543,584.56251
366.24148,585.27649
366.51141,585.34427
367.16258,585.40465
367.27949,585.4363
367.41196,585.47115
367.49746,586.16643
367.69744,586.3742
368.15325,587.09358
368.21387,587.21444
368.29053,587.26348
368.31739,587.32988
368.35755,587.54841
368.94343,587.61039
368.98374,587.80207
369.53078,588.0338
369.94872,589.56145
369.99809,589.72624
370.10862,589.86355
370.17465,589.90351
370.23354,590.02742
370.26948,590.61571
370.58573,590.92892
370.61228,591.02063
370.88652,591.29573
371.27103,591.39155
371.62399,591.49861
371.65923,591.58237
371.99334,591.6229
372.10523,591.65483
372.28564,593.80477
372.31494,594.03095
372.44737,594.81948
372.69945,594.84907
372.79845,595.18059
373.06295,595.23289
373.24477,595.46002
373.28822,595.60211
373.42188,595.63037
373.44926,597.03459
373.47282,597.22107
373.65238,597.32272
373.71852,597.41289
373.76058,597.65256
374.0662,597.67065
374.10876,598.14699
374.15215,598.80559
374.22395,598.89068
375.04593,599.05566
375.0795,599.39845
375.21612,600.15385
375.34691,600.29874
375.63788,600.6766
375.75874,600.72523
375.82233,600.84647
375.85854,600.89872
375.87935,601.07192
375.90375,601.32262
375.99011,603.49142
376.39454,603.55585
376.41693,603.60572
376.63641,604.23686
376.63752,604.27161
377.16264,604.43729
377.2642,604.75342
377.44172,604.87212
377.59791,605.04355
377.75835,605.08132
378.60832,605.19888
378.74507,606.10444
378.89913,606.38175
379.09338,607.90261
379.11303,608.00081
379.2917,608.17202
379.72596,608.28022
380.25121,608.53534
380.27535,608.84969
380.89372,608.92777
380.96541,608.97005
381.03254,609.0293
381.04758,609.37056
381.11149,609.3998
381.27555,609.62058
381.44476,609.67193
381.6225,610.64646
381.72819,610.73965
382.35689,611.1762
382.47357,611.28179
382.75813,612.38239
382.91362,612.65379
382.93575,612.83182
383.0011,613.15811
383.15034,613.31645
383.30503,613.79788
383.70292,613.86031
383.80461,613.98435
383.97291,614.16644
384.03551,615.53371
384.75793,616.09341
384.81159,616.31241
384.83411,616.41331
385.45935,616.52224
385.82727,616.96434
385.90883,617.19299
385.93569,617.34319
386.38318,617.38489
386.61123,617.45199
386.73938,617.70921
387.25342,617.74231
387.3156,618.2987
387.37342,619.28561
387.47171,619.45863
387.51736,619.58358
387.68463,619.86585
387.80459,619.88463
387.89978,620.07873
387.91353,620.12671
387.99084,621.75482
388.43815,621.80494
388.58153,621.85721
388.61469,622.02077
388.63074,622.05657
389.25224,622.42005
389.47645,622.66721
389.50712,622.7469
389.70309,624.06699
389.96021,624.218
390.12025,624.57561
390.41357,624.62728
